"","ID","score0"
"182",182,"35"
"183",183,"52"
"184",184,"23"
"185",185,"83"
"186",186,"40"
"187",187,"65"
"188",188,"23"
"189",189,"54"
"190",190,"33"
"191",191,"54"
"192",192,"52"
"193",193,"56"
"194",194,"35"
"195",195,"52"
"196",196,"54"
"197",197,"23"
"198",198,"56"
"199",199,"83"
"200",200,"65"
"201",201,"56"
"202",202,"65"
"203",203,"54"
"204",204,"52"
"205",205,"21"
"206",206,"23"
"207",207,"50"
"208",208,"52"
"209",209,"52"
"210",210,"21"
"211",211,"58"
"212",212,"52"
"213",213,"83"
"214",214,"40"
"215",215,"83"
"216",216,"52"
"217",217,"54"
"218",218,"23"
"219",219,"52"
"220",220,"83"
"221",221,"56"
"222",222,"83"
"223",223,"52"
"224",224,"56"
"225",225,"23"
"226",226,"42"
"227",227,"65"
"228",228,"33"
"229",229,"33"
"230",230,"83"
"231",231,"42"
"232",232,"48"
"233",233,"52"
"234",234,"52"
"235",235,"35"
"236",236,"96"
"237",237,"67"
"238",238,"23"
"239",239,"52"
"240",240,"21"
"241",241,"56"
"242",242,"56"
"243",243,"52"
"244",244,"52"
"245",245,"83"
"246",246,"42"
"247",247,"54"
"248",248,"56"
"249",249,"83"
"250",250,"52"
"251",251,"23"
"252",252,"52"
"253",253,"56"
"254",254,"42"
"255",255,"54"
"256",256,"96"
"257",257,"35"
"258",258,"40"
"259",259,"96"
"260",260,"42"
"261",261,"52"
"262",262,"65"
"263",263,"54"
"264",264,"54"
"265",265,"83"
"266",266,"40"
"267",267,"54"
"268",268,"96"
"269",269,"52"
"270",270,"56"
"271",271,"56"
"272",272,"23"
"273",273,"52"
"274",274,"40"
"275",275,"96"
"276",276,"33"
"277",277,"56"
"278",278,"56"
"279",279,"56"
"280",280,"65"
"281",281,"67"
"282",282,"67"
"283",283,"67"
"284",284,"52"
"285",285,"83"
"286",286,"48"
"287",287,"73"
"288",288,"56"
"289",289,"56"
"290",290,"42"
"291",291,"21"
"292",292,"33"
"293",293,"52"
"294",294,"83"
"295",295,"40"
"296",296,"33"
"297",297,"58"
"298",298,"56"
"299",299,"40"
"300",300,"56"
"301",301,"83"
"302",302,"40"
"303",303,"56"
"304",304,"54"
"305",305,"67"
"306",306,"52"
"307",307,"42"
"308",308,"33"
"309",309,"56"
"310",310,"58"
"311",311,"52"
"312",312,"52"
"313",313,"83"
"314",314,"96"
"315",315,"52"
"316",316,"42"
"317",317,"67"
"318",318,"54"
"319",319,"33"
"320",320,"44"
"321",321,"58"
"322",322,"56"
"323",323,"33"
"324",324,"52"
"325",325,"69"
"326",326,"56"
"327",327,"54"
"328",328,"67"
"329",329,"67"
"330",330,"56"
"331",331,"54"
"332",332,"52"
"333",333,"96"
"334",334,"67"
"335",335,"52"
"336",336,"83"
"337",337,"54"
"338",338,"52"
"339",339,"67"
"340",340,"96"
"341",341,"83"
"342",342,"52"
"343",343,"52"
"344",344,"83"
"345",345,"58"
"346",346,"54"
"347",347,"56"
"348",348,"48"
"349",349,"60"
"350",350,"96"
"351",351,"48"
"352",352,"56"
"353",353,"54"
"354",354,"60"
"355",355,"67"
"356",356,"96"
"357",357,"96"
"358",358,"40"
"359",359,"67"
"360",360,"60"
"361",361,"67"
"362",362,"96"
"363",363,"67"
"364",364,"56"
"365",365,"56"
"366",366,"100"
"367",367,"67"
"368",368,"67"
"369",369,"69"
"370",370,"44"
"371",371,"52"
"372",372,"96"
"373",373,"67"
"374",374,"67"
"375",375,"83"
"376",376,"52"
"377",377,"60"
"378",378,"56"
"379",379,"100"
"380",380,"56"
"381",381,"44"
"382",382,"54"
"383",383,"56"
"384",384,"44"
"385",385,"52"
"386",386,"67"
"387",387,"52"
"388",388,"48"
"389",389,"58"
"390",390,"96"
"391",391,"52"
"392",392,"54"
"393",393,"42"
"394",394,"67"
"395",395,"83"
"396",396,"52"
"397",397,"52"
"398",398,"52"
"399",399,"56"
"400",400,"67"
"401",401,"85"
"402",402,"54"
"403",403,"58"
"404",404,"38"
"405",405,"52"
"406",406,"40"
"407",407,"25"
"408",408,"54"
"409",409,"38"
"410",410,"38"
"411",411,"96"
"412",412,"23"
"413",413,"38"
"414",414,"42"
"415",415,"38"
"416",416,"38"
"417",417,"40"
"418",418,"23"
"419",419,"38"
"420",420,"38"
"421",421,"38"
"422",422,"31"
"423",423,"38"
"424",424,"38"
"425",425,"38"
"426",426,"38"
"427",427,"38"
"428",428,"23"
"429",429,"38"
"430",430,"23"
"431",431,"38"
"432",432,"38"
"433",433,"31"
"434",434,"56"
"435",435,"38"
"436",436,"23"
"437",437,"67"
"438",438,"38"
"439",439,"31"
"440",440,"38"
"441",441,"38"
"442",442,"56"
"443",443,"38"
"444",444,"38"
"445",445,"38"
"446",446,"23"
"447",447,"31"
"448",448,"56"
"449",449,"56"
"450",450,"31"
"451",451,"23"
"452",452,"38"
"453",453,"23"
"454",454,"58"
"455",455,"42"
"456",456,"23"
"457",457,"56"
"458",458,"31"
"459",459,"42"
"460",460,"40"
"461",461,"38"
"462",462,"56"
"463",463,"27"
"464",464,"33"
"465",465,"31"
"466",466,"42"
"467",467,"38"
"468",468,"38"
"469",469,"38"
"470",470,"38"
"471",471,"38"
"472",472,"58"
"473",473,"38"
"474",474,"42"
"475",475,"23"
"476",476,"42"
"477",477,"38"
"478",478,"38"
"479",479,"42"
"480",480,"23"
"481",481,"38"
"482",482,"38"
"483",483,"38"
"484",484,"38"
"485",485,"42"
"486",486,"15"
"487",487,"56"
"488",488,"23"
"489",489,"38"
"490",490,"15"
"491",491,"38"
"492",492,"23"
"493",493,"38"
"494",494,"15"
"495",495,"38"
"496",496,"42"
"497",497,"42"
"498",498,"38"
"499",499,"38"
"500",500,"38"
"501",501,"42"
"502",502,"38"
"503",503,"23"
"504",504,"38"
"505",505,"38"
"506",506,"38"
"507",507,"42"
"508",508,"42"
"509",509,"42"
"510",510,"23"
"511",511,"38"
"512",512,"42"
"513",513,"38"
"514",514,"42"
"515",515,"38"
"516",516,"38"
"517",517,"42"
"518",518,"38"
"519",519,"42"
"520",520,"42"
"521",521,"56"
"522",522,"38"
"523",523,"42"
"524",524,"38"
"525",525,"23"
"526",526,"42"
"527",527,"38"
"528",528,"38"
"529",529,"38"
"530",530,"42"
"531",531,"38"
"532",532,"38"
"533",533,"56"
"534",534,"42"
"535",535,"42"
"536",536,"38"
"537",537,"42"
"538",538,"38"
"539",539,"42"
"540",540,"23"
"541",541,"38"
"542",542,"38"
"543",543,"42"
"544",544,"38"
"545",545,"56"
"546",546,"42"
"547",547,"38"
"548",548,"23"
"549",549,"42"
"550",550,"38"
"551",551,"42"
"552",552,"23"
"553",553,"38"
"554",554,"42"
"555",555,"42"
"556",556,"38"
"557",557,"56"
"558",558,"38"
"559",559,"27"
"560",560,"38"
"561",561,"23"
"562",562,"38"
"563",563,"38"
"564",564,"38"
"565",565,"23"
"566",566,"23"
"567",567,"23"
"568",568,"56"
"569",569,"27"
"570",570,"23"
"571",571,"23"
"572",572,"29"
"573",573,"23"
"574",574,"38"
"575",575,"38"
"576",576,"29"
"577",577,"38"
"578",578,"23"
"579",579,"42"
"580",580,"42"
"581",581,"15"
"582",582,"38"
"583",583,"23"
"584",584,"23"
"585",585,"23"
"586",586,"38"
"587",587,"23"
"588",588,"48"
"589",589,"38"
"590",590,"23"
"591",591,"23"
"592",592,"23"
"593",593,"23"
"594",594,"42"
"595",595,"38"
"596",596,"23"
"597",597,"23"
"598",598,"38"
"599",599,"42"
"600",600,"23"
"601",601,"38"
"602",602,"42"
"603",603,"23"
"604",604,"42"
"605",605,NA
"606",606,"42"
"607",607,"23"
"608",608,NA
"609",609,"23"
"610",610,"42"
"611",611,"38"
"612",612,"23"
"613",613,"42"
"614",614,"23"
"615",615,"42"
"616",616,"23"
"617",617,"23"
"618",618,"23"
"619",619,"23"
"620",620,"23"
"621",621,"23"
"622",622,"23"
"623",623,NA
"624",624,"23"
"625",625,"23"
"626",626,"23"
"627",627,"38"
"628",628,"23"
"629",629,"23"
"630",630,NA
"631",631,"23"
"632",632,"23"
"633",633,"15"
"634",634,"15"
"635",635,"23"
"636",636,"15"
"637",637,"15"
"638",638,"15"
"639",639,"38"
"640",640,"52"
"641",641,"15"
"642",642,"15"
"643",643,"15"
"644",644,"0"
"645",645,"15"
"646",646,"52"
"647",647,"15"
"648",648,"15"
"649",649,"15"
"650",650,"44"
"651",651,"15"
"652",652,"15"
"653",653,"52"
"654",654,"0"
"655",655,"38"
"656",656,"8"
"657",657,"15"
"658",658,"8"
"659",659,"8"
"660",660,"23"
"661",661,"15"
"662",662,"8"
"663",663,"15"
"664",664,"42"
"665",665,"42"
"666",666,"42"
"667",667,"15"
"668",668,"8"
"669",669,"42"
"670",670,"23"
"671",671,"15"
"672",672,"15"
"673",673,"8"
"674",674,"23"
"675",675,"15"
"676",676,"15"
"677",677,"15"
"678",678,"15"
"679",679,"8"
"680",680,"15"
"681",681,"15"
"682",682,"8"
"683",683,"23"
"684",684,"15"
"685",685,"23"
"686",686,"15"
"687",687,"23"
"688",688,"42"
"689",689,"15"
"690",690,"42"
"691",691,"42"
"692",692,"15"
"693",693,"42"
"694",694,"8"
"695",695,"23"
"696",696,"42"
"697",697,"42"
"698",698,"23"
"699",699,"42"
"700",700,"23"
"701",701,"23"
"702",702,"15"
"703",703,"23"
"704",704,"15"
"705",705,"15"
"706",706,"23"
"707",707,"15"
"708",708,"8"
"709",709,"15"
"710",710,"15"
"711",711,"23"
"712",712,"23"
"713",713,"23"
"714",714,"38"
"715",715,"15"
"716",716,"23"
"717",717,"38"
"718",718,"23"
"719",719,"0"
"720",720,"23"
"721",721,"23"
"722",722,"23"
"723",723,"23"
"724",724,"23"
"725",725,"23"
"726",726,"23"
"727",727,"0"
"728",728,"23"
"729",729,"8"
"730",730,"23"
"731",731,"23"
"732",732,"23"
"733",733,"0"
"734",734,"0"
"735",735,"23"
"736",736,"0"
"737",737,"0"
"738",738,"0"
"739",739,"8"
"740",740,"0"
"741",741,"8"
"742",742,"8"
"743",743,"8"
"744",744,"8"
"745",745,"40"
"746",746,"8"
"747",747,"0"
"748",748,"8"
"749",749,"8"
"750",750,"8"
"751",751,"25"
"752",752,"0"
"753",753,"8"
"754",754,"0"
"755",755,"19"
"756",756,"15"
"757",757,"29"
"758",758,"25"
"759",759,"25"
"760",760,"25"
"761",761,"25"
"762",762,"25"
"763",763,"25"
"764",764,"15"
"765",765,"0"
"766",766,"25"
"767",767,"23"
"768",768,"0"
"769",769,"23"
"770",770,"23"
"771",771,"15"
"772",772,"29"
"773",773,"0"
"774",774,"25"
"775",775,"25"
"776",776,"0"
"777",777,"25"
"778",778,"15"
"779",779,"0"
"780",780,"0"
"781",781,"0"
"782",782,"27"
"783",783,"27"
"784",784,"27"
"785",785,"8"
"786",786,"27"
"787",787,"27"
"788",788,"27"
"789",789,"27"
"790",790,"8"
"791",791,"8"
"792",792,"27"
"793",793,"8"
"794",794,"8"
"795",795,"8"
"796",796,"27"
"797",797,"27"
"798",798,"8"
"799",799,"8"
"800",800,"27"
"801",801,"8"
"802",802,"27"
"803",803,"8"
"804",804,"8"
"805",805,"8"
"806",806,"8"
"807",807,"23"
"808",808,"23"
"809",809,"54"
"810",810,"25"
"811",811,"56"
"812",812,"44"
"813",813,"96"
"814",814,"96"
"815",815,"67"
"816",816,"52"
"817",817,"67"
"818",818,"44"
"819",819,"56"
"820",820,"52"
"821",821,"48"
"822",822,"54"
"823",823,"58"
"824",824,"33"
"825",825,"96"
"826",826,"54"
"827",827,"44"
"828",828,"100"
"829",829,"52"
"830",830,"54"
"831",831,"58"
"832",832,"67"
"833",833,"67"
"834",834,"67"
"835",835,"52"
"836",836,"67"
"837",837,"67"
"838",838,"54"
"839",839,"52"
"840",840,"52"
"841",841,"56"
"842",842,"52"
"843",843,"58"
"844",844,"85"
"845",845,"67"
"846",846,"52"
"847",847,"67"
"848",848,"54"
"849",849,"56"
"850",850,"67"
"851",851,"100"
"852",852,"67"
"853",853,"69"
"854",854,"58"
"855",855,"42"
"856",856,"96"
"857",857,"67"
"858",858,"52"
"859",859,"48"
"860",860,"48"
"861",861,"52"
"862",862,"54"
"863",863,"44"
"864",864,"52"
"865",865,"48"
"866",866,"56"
"867",867,"52"
"868",868,"58"
"869",869,"54"
"870",870,"96"
"871",871,"52"
"872",872,"48"
"873",873,"54"
"874",874,"52"
"875",875,"100"
"876",876,"48"
"877",877,"56"
"878",878,"52"
"879",879,"52"
"880",880,"96"
"881",881,"50"
"882",882,"67"
"883",883,"52"
"884",884,"58"
"885",885,"44"
"886",886,"44"
"887",887,"54"
"888",888,"96"
"889",889,"52"
"890",890,"100"
"891",891,"52"
"892",892,"100"
"893",893,"52"
"894",894,"67"
"895",895,"100"
"896",896,"100"
"897",897,"67"
"898",898,"54"
"899",899,"48"
"900",900,"44"
"901",901,"44"
"902",902,"67"
"903",903,"83"
"904",904,"56"
"905",905,"52"
"906",906,"54"
"907",907,"48"
"908",908,"52"
"909",909,"56"
"910",910,"67"
"911",911,"100"
"912",912,"100"
"913",913,"44"
"914",914,"56"
"915",915,"100"
"916",916,"56"
"917",917,"48"
"918",918,"83"
"919",919,"100"
"920",920,"52"
"921",921,"52"
"922",922,"100"
"923",923,"67"
"924",924,"52"
"925",925,"100"
"926",926,"56"
"927",927,"50"
"928",928,"52"
"929",929,"52"
"930",930,"48"
"931",931,"38"
"932",932,"58"
"933",933,"100"
"934",934,"58"
"935",935,"44"
"936",936,"38"
"937",937,"58"
"938",938,"58"
"939",939,"83"
"940",940,"40"
"941",941,"67"
"942",942,"56"
"943",943,"52"
"944",944,"40"
"945",945,"38"
"946",946,"58"
"947",947,"56"
"948",948,"40"
"949",949,"50"
"950",950,"56"
"951",951,"38"
"952",952,"83"
"953",953,"58"
"954",954,"96"
"955",955,"38"
"956",956,"56"
"957",957,"35"
"958",958,"58"
"959",959,"58"
"960",960,"33"
"961",961,"33"
"962",962,"38"
"963",963,"33"
"964",964,"44"
"965",965,"40"
"966",966,"35"
"967",967,"100"
"968",968,"50"
"969",969,"58"
"970",970,"83"
"971",971,"35"
"972",972,"56"
"973",973,"38"
"974",974,"50"
"975",975,"35"
"976",976,"58"
"977",977,"35"
"978",978,"56"
"979",979,"50"
"980",980,"35"
"981",981,"35"
"982",982,"44"
"983",983,"35"
"984",984,"56"
"985",985,"83"
"986",986,"35"
"987",987,"58"
"988",988,"67"
"989",989,"38"
"990",990,"38"
"991",991,"56"
"992",992,"58"
"993",993,"56"
"994",994,"35"
"995",995,"58"
"996",996,"44"
"997",997,"100"
"998",998,"58"
"999",999,"83"
"1000",1000,"38"
"1001",1001,"54"
"1002",1002,"58"
"1003",1003,"38"
"1004",1004,"38"
"1005",1005,"56"
"1006",1006,"56"
"1007",1007,"44"
"1008",1008,"58"
"1009",1009,"58"
"1010",1010,"35"
"1011",1011,"58"
"1012",1012,"38"
"1013",1013,"100"
"1014",1014,"54"
"1015",1015,"38"
"1016",1016,"100"
"1017",1017,"54"
"1018",1018,"56"
"1019",1019,"44"
"1020",1020,"58"
"1021",1021,"56"
"1022",1022,"56"
"1023",1023,"33"
"1024",1024,"56"
"1025",1025,"50"
"1026",1026,"54"
"1027",1027,"35"
"1028",1028,"54"
"1029",1029,"44"
"1030",1030,"100"
"1031",1031,"56"
"1032",1032,"25"
"1033",1033,"38"
"1034",1034,"44"
"1035",1035,"83"
"1036",1036,"56"
"1037",1037,"44"
"1038",1038,"54"
"1039",1039,"56"
"1040",1040,"56"
"1041",1041,"58"
"1042",1042,"83"
"1043",1043,"35"
"1044",1044,"56"
"1045",1045,"56"
"1046",1046,"100"
"1047",1047,"56"
"1048",1048,"54"
"1049",1049,"38"
"1050",1050,"54"
"1051",1051,"56"
"1052",1052,"38"
"1053",1053,"58"
"1054",1054,"35"
"1055",1055,"38"
"1056",1056,"58"
"1057",1057,"35"
"1058",1058,"35"
"1059",1059,"35"
"1060",1060,"100"
"1061",1061,"38"
"1062",1062,"44"
"1063",1063,"56"
"1064",1064,"100"
"1065",1065,"38"
"1066",1066,"25"
"1067",1067,"54"
"1068",1068,"100"
"1069",1069,"48"
"1070",1070,"58"
"1071",1071,"44"
"1072",1072,"35"
"1073",1073,"96"
"1074",1074,"54"
"1075",1075,"58"
"1076",1076,"25"
"1077",1077,"56"
"1078",1078,"35"
"1079",1079,"54"
"1080",1080,"54"
"1081",1081,"44"
"1082",1082,"96"
"1083",1083,"38"
"1084",1084,"54"
"1085",1085,"25"
"1086",1086,"44"
"1087",1087,"100"
"1088",1088,"38"
"1089",1089,"58"
"1090",1090,"54"
"1091",1091,"56"
"1092",1092,"44"
"1093",1093,"100"
"1094",1094,"56"
"1095",1095,"100"
"1096",1096,"35"
"1097",1097,"54"
"1098",1098,"56"
"1099",1099,"58"
"1100",1100,"56"
"1101",1101,"83"
"1102",1102,"100"
"1103",1103,"58"
"1104",1104,"52"
"1105",1105,"35"
"1106",1106,"35"
"1107",1107,"35"
"1108",1108,"17"
"1109",1109,"100"
"1110",1110,"35"
"1111",1111,"52"
"1112",1112,"25"
"1113",1113,"35"
"1114",1114,"58"
"1115",1115,"35"
"1116",1116,"35"
"1117",1117,"100"
"1118",1118,"25"
"1119",1119,"54"
"1120",1120,"96"
"1121",1121,"54"
"1122",1122,"25"
"1123",1123,"40"
"1124",1124,"100"
"1125",1125,"35"
"1126",1126,"96"
"1127",1127,"35"
"1128",1128,"25"
"1129",1129,"54"
"1130",1130,"35"
"1131",1131,"100"
"1132",1132,"25"
"1133",1133,"35"
"1134",1134,"96"
"1135",1135,"54"
"1136",1136,"35"
"1137",1137,"35"
"1138",1138,"25"
"1139",1139,"35"
"1140",1140,"100"
"1141",1141,"83"
"1142",1142,"35"
"1143",1143,"25"
"1144",1144,"35"
"1145",1145,"25"
"1146",1146,"25"
"1147",1147,"25"
"1148",1148,"100"
"1149",1149,"38"
"1150",1150,"56"
"1151",1151,"25"
"1152",1152,"38"
"1153",1153,"100"
"1154",1154,"38"
"1155",1155,"38"
"1156",1156,"23"
"1157",1157,"25"
"1158",1158,"38"
"1159",1159,"100"
"1160",1160,"52"
"1161",1161,"25"
"1162",1162,"40"
"1163",1163,"25"
"1164",1164,"38"
"1165",1165,"10"
"1166",1166,"25"
"1167",1167,"81"
"1168",1168,"38"
"1169",1169,"100"
"1170",1170,"25"
"1171",1171,"23"
"1172",1172,"25"
"1173",1173,"38"
"1174",1174,"25"
"1175",1175,"96"
"1176",1176,"25"
"1177",1177,"38"
"1178",1178,"96"
"1179",1179,"25"
"1180",1180,"38"
"1181",1181,"25"
"1182",1182,"25"
"1183",1183,"85"
"1184",1184,"10"
"1185",1185,"23"
"1186",1186,"83"
"1187",1187,"67"
"1188",1188,"25"
"1189",1189,"38"
"1190",1190,"25"
"1191",1191,"10"
"1192",1192,"25"
"1193",1193,"23"
"1194",1194,"40"
"1195",1195,"85"
"1196",1196,"58"
"1197",1197,"25"
"1198",1198,"23"
"1199",1199,"10"
"1200",1200,"25"
"1201",1201,"96"
"1202",1202,"25"
"1203",1203,"56"
"1204",1204,"81"
"1205",1205,"38"
"1206",1206,"10"
"1207",1207,"83"
"1208",1208,"96"
"1209",1209,"25"
"1210",1210,"23"
"1211",1211,"25"
"1212",1212,"25"
"1213",1213,"25"
"1214",1214,"38"
"1215",1215,"25"
"1216",1216,"25"
"1217",1217,"23"
"1218",1218,"100"
"1219",1219,"23"
"1220",1220,"25"
"1221",1221,"10"
"1222",1222,"40"
"1223",1223,"25"
"1224",1224,"38"
"1225",1225,"23"
"1226",1226,"96"
"1227",1227,"23"
"1228",1228,"25"
"1229",1229,"25"
"1230",1230,"25"
"1231",1231,"25"
"1232",1232,"25"
"1233",1233,"23"
"1234",1234,"25"
"1235",1235,"10"
"1236",1236,"10"
"1237",1237,"23"
"1238",1238,"25"
"1239",1239,"25"
"1240",1240,"23"
"1241",1241,"10"
"1242",1242,"25"
"1243",1243,"25"
"1244",1244,"25"
"1245",1245,"10"
"1246",1246,"25"
"1247",1247,"25"
"1248",1248,"25"
"1249",1249,"23"
"1250",1250,"73"
"1251",1251,"25"
"1252",1252,"25"
"1253",1253,"10"
"1254",1254,"23"
"1255",1255,"23"
"1256",1256,"25"
"1257",1257,"73"
"1258",1258,"23"
"1259",1259,"25"
"1260",1260,"25"
"1261",1261,"56"
"1262",1262,"25"
"1263",1263,"23"
"1264",1264,"25"
"1265",1265,"23"
"1266",1266,"10"
"1267",1267,"10"
"1268",1268,"23"
"1269",1269,"10"
"1270",1270,"25"
"1271",1271,"25"
"1272",1272,"23"
"1273",1273,"25"
"1274",1274,"23"
"1275",1275,"40"
"1276",1276,"10"
"1277",1277,"10"
"1278",1278,"25"
"1279",1279,"23"
"1280",1280,"25"
"1281",1281,"96"
"1282",1282,"25"
"1283",1283,"25"
"1284",1284,"25"
"1285",1285,"25"
"1286",1286,"25"
"1287",1287,"23"
"1288",1288,"25"
"1289",1289,"25"
"1290",1290,"25"
"1291",1291,"25"
"1292",1292,"25"
"1293",1293,"23"
"1294",1294,"23"
"1295",1295,"58"
"1296",1296,"25"
"1297",1297,"25"
"1298",1298,"25"
"1299",1299,"96"
"1300",1300,"23"
"1301",1301,"73"
"1302",1302,"25"
"1303",1303,"23"
"1304",1304,"25"
"1305",1305,"25"
"1306",1306,"85"
"1307",1307,"23"
"1308",1308,"25"
"1309",1309,"25"
"1310",1310,"25"
"1311",1311,"23"
"1312",1312,"25"
"1313",1313,"25"
"1314",1314,"85"
"1315",1315,"25"
"1316",1316,"85"
"1317",1317,"23"
"1318",1318,"56"
"1319",1319,"23"
"1320",1320,"25"
"1321",1321,"25"
"1322",1322,"25"
"1323",1323,"96"
"1324",1324,"23"
"1325",1325,"23"
"1326",1326,"25"
"1327",1327,"25"
"1328",1328,"58"
"1329",1329,"96"
"1330",1330,"23"
"1331",1331,"23"
"1332",1332,"73"
"1333",1333,"25"
"1334",1334,"85"
"1335",1335,"25"
"1336",1336,"25"
"1337",1337,"23"
"1338",1338,"25"
"1339",1339,"23"
"1340",1340,"25"
"1341",1341,"85"
"1342",1342,"23"
"1343",1343,"56"
"1344",1344,"69"
"1345",1345,"56"
"1346",1346,"23"
"1347",1347,"96"
"1348",1348,"25"
"1349",1349,"56"
"1350",1350,"73"
"1351",1351,"85"
"1352",1352,"25"
"1353",1353,"23"
"1354",1354,"56"
"1355",1355,"23"
"1356",1356,"25"
"1357",1357,"25"
"1358",1358,"23"
"1359",1359,"96"
"1360",1360,"25"
"1361",1361,"23"
"1362",1362,"23"
"1363",1363,"23"
"1364",1364,"25"
"1365",1365,"25"
"1366",1366,"25"
"1367",1367,"56"
"1368",1368,"40"
"1369",1369,"23"
"1370",1370,"23"
"1371",1371,"25"
"1372",1372,"23"
"1373",1373,"23"
"1374",1374,"25"
"1375",1375,"56"
"1376",1376,"25"
"1377",1377,"23"
"1378",1378,"25"
"1379",1379,"85"
"1380",1380,"25"
"1381",1381,"23"
"1382",1382,"25"
"1383",1383,"23"
"1384",1384,"85"
"1385",1385,"25"
"1386",1386,"25"
"1387",1387,"25"
"1388",1388,"73"
"1389",1389,"25"
"1390",1390,"23"
"1391",1391,"23"
"1392",1392,"96"
"1393",1393,"85"
"1394",1394,"40"
"1395",1395,"25"
"1396",1396,"25"
"1397",1397,"23"
"1398",1398,"23"
"1399",1399,"25"
"1400",1400,"58"
"1401",1401,"56"
"1402",1402,"54"
"1403",1403,"23"
"1404",1404,"25"
"1405",1405,"23"
"1406",1406,"25"
"1407",1407,"25"
"1408",1408,"73"
"1409",1409,"23"
"1410",1410,"23"
"1411",1411,"25"
"1412",1412,"56"
"1413",1413,"23"
"1414",1414,"73"
"1415",1415,"25"
"1416",1416,"23"
"1417",1417,"23"
"1418",1418,"25"
"1419",1419,"73"
"1420",1420,"23"
"1421",1421,"25"
"1422",1422,"25"
"1423",1423,"25"
"1424",1424,"23"
"1425",1425,"73"
"1426",1426,"25"
"1427",1427,"23"
"1428",1428,"56"
"1429",1429,"56"
"1430",1430,"54"
"1431",1431,"25"
"1432",1432,"23"
"1433",1433,"25"
"1434",1434,"54"
"1435",1435,"15"
"1436",1436,"25"
"1437",1437,"25"
"1438",1438,"23"
"1439",1439,"25"
"1440",1440,"25"
"1441",1441,"54"
"1442",1442,"33"
"1443",1443,"15"
"1444",1444,"25"
"1445",1445,"25"
"1446",1446,"23"
"1447",1447,"25"
"1448",1448,"25"
"1449",1449,"25"
"1450",1450,"23"
"1451",1451,"23"
"1452",1452,"25"
"1453",1453,"23"
