"","ID","score1"
"1244",1244,"96"
"1245",1245,"96"
"1246",1246,"96"
"1247",1247,"96"
"1248",1248,"96"
"1249",1249,"96"
"1250",1250,"100"
"1251",1251,"96"
"1252",1252,"96"
"1253",1253,"96"
"1254",1254,"96"
"1255",1255,"96"
"1256",1256,"96"
"1257",1257,"96"
"1258",1258,"96"
"1259",1259,"96"
"1260",1260,"96"
"1261",1261,"96"
"1262",1262,"96"
"1263",1263,"100"
"1264",1264,"100"
"1265",1265,"96"
"1266",1266,"96"
"1267",1267,"96"
"1268",1268,"96"
"1269",1269,"96"
"1270",1270,"96"
"1271",1271,"96"
"1272",1272,"96"
"1273",1273,"96"
"1274",1274,"96"
"1275",1275,"96"
"1276",1276,"100"
"1277",1277,"96"
"1278",1278,"96"
"1279",1279,"96"
"1280",1280,"96"
"1281",1281,"96"
"1282",1282,"96"
"1283",1283,"96"
"1284",1284,"96"
"1285",1285,"96"
"1286",1286,"96"
"1287",1287,"96"
"1288",1288,"96"
"1289",1289,"100"
"1290",1290,"96"
"1291",1291,"100"
"1292",1292,"96"
"1293",1293,"100"
"1294",1294,"100"
"1295",1295,"96"
"1296",1296,"100"
"1297",1297,"100"
"1298",1298,"96"
"1299",1299,"96"
"1300",1300,"100"
"1301",1301,"100"
"1302",1302,"96"
"1303",1303,"96"
"1304",1304,"100"
"1305",1305,"96"
"1306",1306,"100"
"1307",1307,"96"
"1308",1308,"100"
"1309",1309,"100"
"1310",1310,"96"
"1311",1311,"100"
"1312",1312,"96"
"1313",1313,"96"
"1314",1314,"96"
"1315",1315,"96"
"1316",1316,"96"
"1317",1317,"96"
"1318",1318,"96"
"1319",1319,"100"
"1320",1320,"96"
"1321",1321,"100"
"1322",1322,"96"
"1323",1323,"96"
"1324",1324,"100"
"1325",1325,"96"
"1326",1326,"100"
"1327",1327,"96"
"1328",1328,"96"
"1329",1329,"100"
"1330",1330,"100"
"1331",1331,"96"
"1332",1332,"100"
"1333",1333,"96"
"1334",1334,"96"
"1335",1335,"96"
"1336",1336,"96"
"1337",1337,"96"
"1338",1338,"100"
"1339",1339,NA
"1340",1340,"100"
"1341",1341,"100"
"1342",1342,"100"
"1343",1343,"96"
"1344",1344,"96"
"1345",1345,"96"
"1346",1346,"100"
"1347",1347,"96"
"1348",1348,"100"
"1349",1349,"100"
"1350",1350,"100"
"1351",1351,"100"
"1352",1352,"100"
"1353",1353,"100"
"1354",1354,"96"
"1355",1355,"100"
"1356",1356,"96"
"1357",1357,"96"
"1358",1358,"96"
"1359",1359,"96"
"1360",1360,"100"
"1361",1361,"100"
"1362",1362,"96"
"1363",1363,"100"
"1364",1364,"100"
"1365",1365,"100"
"1366",1366,"100"
"1367",1367,"96"
"1368",1368,"100"
"1369",1369,"100"
"1370",1370,"100"
"1371",1371,"96"
"1372",1372,"100"
"1373",1373,"100"
"1374",1374,NA
"1375",1375,"96"
"1376",1376,"96"
"1377",1377,"100"
"1378",1378,"100"
"1379",1379,"100"
"1380",1380,"100"
"1381",1381,"100"
"1382",1382,"100"
"1383",1383,"100"
"1384",1384,"100"
"1385",1385,"100"
"1386",1386,"100"
"1387",1387,"100"
"1388",1388,"100"
"1389",1389,"100"
"1390",1390,"100"
"1391",1391,NA
"1392",1392,"100"
"1393",1393,"100"
"1394",1394,"100"
"1395",1395,"100"
"1396",1396,"100"
"1397",1397,"100"
"1398",1398,"100"
"1399",1399,"100"
"1400",1400,"100"
"1401",1401,"100"
"1402",1402,"100"
"1403",1403,"100"
"1404",1404,"96"
"1405",1405,"100"
"1406",1406,"96"
"1407",1407,"100"
"1408",1408,"96"
"1409",1409,"96"
"1410",1410,"100"
"1411",1411,"96"
"1412",1412,"100"
"1413",1413,"96"
"1414",1414,"100"
"1415",1415,"100"
"1416",1416,"100"
"1417",1417,"100"
"1418",1418,"100"
"1419",1419,"100"
"1420",1420,"100"
"1421",1421,"100"
"1422",1422,"100"
"1423",1423,"100"
"1424",1424,"100"
"1425",1425,"100"
"1426",1426,"100"
"1427",1427,"100"
"1428",1428,"100"
"1429",1429,"100"
"1430",1430,"100"
"1431",1431,"100"
"1432",1432,"100"
"1433",1433,NA
"1434",1434,"100"
"1435",1435,NA
"1436",1436,"100"
"1437",1437,"100"
"1438",1438,"100"
"1439",1439,"100"
"1440",1440,"100"
"1441",1441,"100"
"1442",1442,"100"
"1443",1443,"100"
"1444",1444,"100"
"1445",1445,"100"
"1446",1446,"100"
"1447",1447,"100"
"1448",1448,"100"
"1449",1449,"100"
"1450",1450,"100"
"1451",1451,"100"
"1452",1452,"100"
