"","ID","score0"
"282",282,"40"
"283",283,"35"
"284",284,"40"
"285",285,"50"
"286",286,"40"
"287",287,"35"
"288",288,"23"
"289",289,"50"
"290",290,"40"
"291",291,"23"
"292",292,"35"
"293",293,"40"
"294",294,"40"
"295",295,"40"
"296",296,"40"
"297",297,"23"
"298",298,"35"
"299",299,"40"
"300",300,"23"
"301",301,"40"
"302",302,"23"
"303",303,"23"
"304",304,"35"
"305",305,"40"
"306",306,"40"
"307",307,"23"
"308",308,"40"
"309",309,"40"
"310",310,"40"
"311",311,"35"
"312",312,"40"
"313",313,"38"
"314",314,"40"
"315",315,"40"
"316",316,"67"
"317",317,"40"
"318",318,"23"
"319",319,"35"
"320",320,"8"
"321",321,"38"
"322",322,"40"
"323",323,"23"
"324",324,"23"
"325",325,"38"
"326",326,"38"
"327",327,"23"
"328",328,"38"
"329",329,"40"
"330",330,"38"
"331",331,"38"
"332",332,"38"
"333",333,"23"
"334",334,"40"
"335",335,"38"
"336",336,"38"
"337",337,"23"
"338",338,"40"
"339",339,"38"
"340",340,"38"
"341",341,"65"
"342",342,"40"
"343",343,"40"
"344",344,"38"
"345",345,"38"
"346",346,"38"
"347",347,"38"
"348",348,"38"
"349",349,"38"
"350",350,"23"
"351",351,"38"
"352",352,"38"
"353",353,"23"
"354",354,"38"
"355",355,"23"
"356",356,"23"
"357",357,"38"
"358",358,"38"
"359",359,"38"
"360",360,"23"
"361",361,"23"
"362",362,"38"
"363",363,"38"
"364",364,"38"
"365",365,"38"
"366",366,"23"
"367",367,"23"
"368",368,"38"
"369",369,"38"
"370",370,"25"
"371",371,"38"
"372",372,"25"
"373",373,"25"
"374",374,"25"
"375",375,"40"
"376",376,"25"
"377",377,"38"
"378",378,"38"
"379",379,"38"
"380",380,"65"
"381",381,"65"
"382",382,"25"
"383",383,"38"
"384",384,"25"
"385",385,"65"
"386",386,"38"
"387",387,"38"
"388",388,"38"
"389",389,"50"
"390",390,"40"
"391",391,"65"
"392",392,"40"
"393",393,"38"
"394",394,"25"
"395",395,"40"
"396",396,"25"
"397",397,"25"
"398",398,"25"
"399",399,"50"
"400",400,"38"
"401",401,"38"
"402",402,"40"
"403",403,"38"
"404",404,"50"
"405",405,"38"
"406",406,"38"
"407",407,"96"
"408",408,"81"
"409",409,"83"
"410",410,"38"
"411",411,"67"
"412",412,"83"
"413",413,"65"
"414",414,"83"
"415",415,"73"
"416",416,"77"
"417",417,"83"
"418",418,"65"
"419",419,"83"
"420",420,"83"
"421",421,"83"
"422",422,"73"
"423",423,"73"
"424",424,"83"
"425",425,"73"
"426",426,"73"
"427",427,"73"
"428",428,"83"
"429",429,"83"
"430",430,"73"
"431",431,"83"
"432",432,"77"
"433",433,"96"
"434",434,"83"
"435",435,"73"
"436",436,"83"
"437",437,"83"
"438",438,"65"
"439",439,"83"
"440",440,"83"
"441",441,"83"
"442",442,"83"
"443",443,"65"
"444",444,"83"
"445",445,"73"
"446",446,"83"
"447",447,"54"
"448",448,"69"
"449",449,"96"
"450",450,"73"
"451",451,"73"
"452",452,"73"
"453",453,"73"
"454",454,"73"
"455",455,"83"
"456",456,"73"
"457",457,"73"
"458",458,"73"
"459",459,"83"
"460",460,"73"
"461",461,"83"
"462",462,"83"
"463",463,"73"
"464",464,"73"
"465",465,"73"
"466",466,"83"
"467",467,"73"
"468",468,"83"
"469",469,"73"
"470",470,"73"
"471",471,"83"
"472",472,"83"
"473",473,"83"
"474",474,"83"
"475",475,"73"
"476",476,"65"
"477",477,"83"
"478",478,"96"
"479",479,"83"
"480",480,"65"
"481",481,"83"
"482",482,"73"
"483",483,"83"
"484",484,"54"
"485",485,"83"
"486",486,"73"
"487",487,"83"
"488",488,"83"
"489",489,"83"
"490",490,"73"
"491",491,"83"
"492",492,"54"
"493",493,"54"
"494",494,"83"
"495",495,"73"
"496",496,"73"
"497",497,"54"
"498",498,"83"
"499",499,"73"
"500",500,"73"
"501",501,"83"
"502",502,"83"
"503",503,"73"
"504",504,"73"
"505",505,"83"
"506",506,"73"
"507",507,"83"
"508",508,"73"
"509",509,"73"
"510",510,"83"
"511",511,"83"
"512",512,"73"
"513",513,"83"
"514",514,"73"
"515",515,"73"
"516",516,"83"
"517",517,"83"
"518",518,"96"
"519",519,"73"
"520",520,"96"
"521",521,"54"
"522",522,"73"
"523",523,"73"
"524",524,"54"
"525",525,"73"
"526",526,"83"
"527",527,"73"
"528",528,"54"
"529",529,"73"
"530",530,"83"
"531",531,"73"
"532",532,"54"
"533",533,"83"
"534",534,"54"
"535",535,"83"
"536",536,"83"
"537",537,"73"
"538",538,"83"
"539",539,"83"
"540",540,"73"
"541",541,"83"
"542",542,"73"
"543",543,"96"
"544",544,"83"
"545",545,"73"
"546",546,"73"
"547",547,"83"
"548",548,"73"
"549",549,"83"
"550",550,"73"
"551",551,"73"
"552",552,"73"
"553",553,"73"
"554",554,"83"
"555",555,"73"
"556",556,"73"
"557",557,"83"
"558",558,"96"
"559",559,"83"
"560",560,"73"
"561",561,"83"
"562",562,"73"
"563",563,"83"
"564",564,"83"
"565",565,"83"
"566",566,"73"
"567",567,"54"
"568",568,"96"
"569",569,"73"
"570",570,"54"
"571",571,"96"
"572",572,"96"
"573",573,"54"
"574",574,"54"
"575",575,"83"
"576",576,"73"
"577",577,"54"
"578",578,"96"
"579",579,"54"
"580",580,"65"
"581",581,"83"
"582",582,"96"
"583",583,"83"
"584",584,"81"
"585",585,"83"
"586",586,"83"
"587",587,"83"
"588",588,"81"
"589",589,"83"
"590",590,"83"
"591",591,"77"
"592",592,"83"
"593",593,"96"
"594",594,"83"
"595",595,"83"
"596",596,"96"
"597",597,"96"
"598",598,"65"
"599",599,"73"
"600",600,"73"
"601",601,"96"
"602",602,"96"
"603",603,"73"
"604",604,"65"
"605",605,"73"
"606",606,"73"
"607",607,"73"
"608",608,"54"
"609",609,"96"
"610",610,"58"
"611",611,"54"
"612",612,"73"
"613",613,"96"
"614",614,"83"
"615",615,"96"
"616",616,"83"
"617",617,"83"
"618",618,"96"
"619",619,"83"
"620",620,"73"
"621",621,"83"
"622",622,"73"
"623",623,"73"
"624",624,"73"
"625",625,"73"
"626",626,"73"
"627",627,"73"
"628",628,"83"
"629",629,"73"
"630",630,"73"
"631",631,"83"
"632",632,"83"
"633",633,"96"
"634",634,"83"
"635",635,"65"
"636",636,"65"
"637",637,"65"
"638",638,"83"
"639",639,"65"
"640",640,"65"
"641",641,"96"
"642",642,"73"
"643",643,"96"
"644",644,"65"
"645",645,"96"
"646",646,"83"
"647",647,"96"
"648",648,"58"
"649",649,"83"
"650",650,"96"
"651",651,"96"
"652",652,"85"
"653",653,"58"
"654",654,"58"
"655",655,"83"
"656",656,"81"
"657",657,"73"
"658",658,"73"
"659",659,"83"
"660",660,"96"
"661",661,"73"
"662",662,"83"
"663",663,"73"
"664",664,"96"
"665",665,"96"
"666",666,"83"
"667",667,"83"
"668",668,"96"
"669",669,"96"
"670",670,"65"
"671",671,"96"
"672",672,"96"
"673",673,"65"
"674",674,"96"
"675",675,"96"
"676",676,"85"
"677",677,"65"
"678",678,"85"
"679",679,"65"
"680",680,"96"
"681",681,"65"
"682",682,"83"
"683",683,"65"
"684",684,"96"
"685",685,"65"
"686",686,"96"
"687",687,"96"
"688",688,"69"
"689",689,"83"
"690",690,"58"
"691",691,"83"
"692",692,"83"
"693",693,"83"
"694",694,"83"
"695",695,"73"
"696",696,"96"
"697",697,"73"
"698",698,"96"
"699",699,"83"
"700",700,"52"
"701",701,"52"
"702",702,"83"
"703",703,"83"
"704",704,"96"
"705",705,"83"
"706",706,"96"
"707",707,"96"
"708",708,"96"
"709",709,"83"
"710",710,"96"
"711",711,"85"
"712",712,"96"
"713",713,"85"
"714",714,"83"
"715",715,"85"
"716",716,"85"
"717",717,"96"
"718",718,"77"
"719",719,"96"
"720",720,"85"
"721",721,"96"
"722",722,"77"
"723",723,"85"
"724",724,"96"
"725",725,"85"
"726",726,"85"
"727",727,"77"
"728",728,"96"
"729",729,"96"
"730",730,"96"
"731",731,"65"
"732",732,"85"
"733",733,"83"
"734",734,"96"
"735",735,"65"
"736",736,"83"
"737",737,"69"
"738",738,"83"
"739",739,"77"
"740",740,"83"
"741",741,"65"
"742",742,"83"
"743",743,"65"
"744",744,"65"
"745",745,"96"
"746",746,"96"
"747",747,"65"
"748",748,"65"
"749",749,"83"
"750",750,"96"
"751",751,"83"
"752",752,"85"
"753",753,"83"
"754",754,"83"
"755",755,"85"
"756",756,"83"
"757",757,"83"
"758",758,"83"
"759",759,"96"
"760",760,"83"
"761",761,"96"
"762",762,"96"
"763",763,"85"
"764",764,"85"
"765",765,"96"
"766",766,"96"
"767",767,"96"
"768",768,"96"
"769",769,"96"
"770",770,"83"
"771",771,"65"
"772",772,"65"
"773",773,"65"
"774",774,"83"
"775",775,"83"
"776",776,"83"
"777",777,"83"
"778",778,"65"
"779",779,"83"
"780",780,"83"
"781",781,"69"
"782",782,"54"
"783",783,"65"
"784",784,"69"
"785",785,"54"
"786",786,"83"
"787",787,"69"
"788",788,"83"
"789",789,"83"
"790",790,"83"
"791",791,"83"
"792",792,"83"
"793",793,"96"
"794",794,"65"
"795",795,"65"
"796",796,"83"
"797",797,"96"
"798",798,"65"
"799",799,"65"
"800",800,"83"
"801",801,"83"
"802",802,"65"
"803",803,"69"
"804",804,"69"
"805",805,"65"
"806",806,"83"
"807",807,"69"
"808",808,"69"
"809",809,"15"
"810",810,"100"
"811",811,"71"
"812",812,"65"
"813",813,"96"
"814",814,"81"
"815",815,"96"
"816",816,"25"
"817",817,"67"
"818",818,"25"
"819",819,"96"
"820",820,"38"
"821",821,"25"
"822",822,"38"
"823",823,"83"
"824",824,"38"
"825",825,"38"
"826",826,"73"
"827",827,"50"
"828",828,"25"
"829",829,"38"
"830",830,"81"
"831",831,"96"
"832",832,"83"
"833",833,"23"
"834",834,"40"
"835",835,"50"
"836",836,"38"
"837",837,"58"
"838",838,"38"
"839",839,"50"
"840",840,"40"
"841",841,"40"
"842",842,"38"
"843",843,"83"
"844",844,"40"
"845",845,"38"
"846",846,"40"
"847",847,"25"
"848",848,"40"
"849",849,"40"
"850",850,"25"
"851",851,"50"
"852",852,"40"
"853",853,"40"
"854",854,"40"
"855",855,"83"
"856",856,"10"
"857",857,"38"
"858",858,"40"
"859",859,"40"
"860",860,"40"
"861",861,"73"
"862",862,"40"
"863",863,"38"
"864",864,"73"
"865",865,"40"
"866",866,"38"
"867",867,"58"
"868",868,"38"
"869",869,"40"
"870",870,"73"
"871",871,"40"
"872",872,"40"
"873",873,"73"
"874",874,"73"
"875",875,"38"
"876",876,"40"
"877",877,"40"
"878",878,"73"
"879",879,"73"
"880",880,"40"
"881",881,"40"
"882",882,"73"
"883",883,"73"
"884",884,"40"
"885",885,"38"
"886",886,"73"
"887",887,"40"
"888",888,"40"
"889",889,"73"
"890",890,"40"
"891",891,"40"
"892",892,"40"
"893",893,"40"
"894",894,"40"
"895",895,"73"
"896",896,"73"
"897",897,"38"
"898",898,"40"
"899",899,"73"
"900",900,"73"
"901",901,"73"
"902",902,"40"
"903",903,"38"
"904",904,"73"
"905",905,"73"
"906",906,"40"
"907",907,"73"
"908",908,"40"
"909",909,"73"
"910",910,"40"
"911",911,"40"
"912",912,"10"
"913",913,"73"
"914",914,"73"
"915",915,"38"
"916",916,"73"
"917",917,"10"
"918",918,"40"
"919",919,"73"
"920",920,"40"
"921",921,"83"
"922",922,"40"
"923",923,"40"
"924",924,"40"
"925",925,"73"
"926",926,"25"
"927",927,"25"
"928",928,"73"
"929",929,"73"
"930",930,"25"
"931",931,"83"
"932",932,"58"
"933",933,"58"
"934",934,"73"
"935",935,"38"
"936",936,"58"
"937",937,"73"
"938",938,"83"
"939",939,"73"
"940",940,"73"
"941",941,"38"
"942",942,"38"
"943",943,"73"
"944",944,"25"
"945",945,"73"
"946",946,"10"
"947",947,"38"
"948",948,"25"
"949",949,"58"
"950",950,"58"
"951",951,"15"
"952",952,"58"
"953",953,"23"
"954",954,"58"
"955",955,"38"
"956",956,"23"
"957",957,"58"
"958",958,"23"
"959",959,"58"
"960",960,"58"
"961",961,"15"
"962",962,"58"
"963",963,"58"
"964",964,"58"
"965",965,"25"
"966",966,"15"
"967",967,"58"
"968",968,"40"
"969",969,"15"
"970",970,"23"
"971",971,"58"
"972",972,"15"
"973",973,"23"
"974",974,"23"
"975",975,"23"
"976",976,"58"
"977",977,"17"
"978",978,"58"
"979",979,"23"
"980",980,"25"
"981",981,"23"
"982",982,"58"
"983",983,"25"
"984",984,"25"
"985",985,"23"
"986",986,"23"
"987",987,"23"
"988",988,"23"
"989",989,"23"
"990",990,"25"
"991",991,"23"
"992",992,"23"
"993",993,"23"
"994",994,"23"
"995",995,"23"
"996",996,"25"
"997",997,"25"
"998",998,"23"
"999",999,"25"
"1000",1000,"25"
"1001",1001,"0"
"1002",1002,"23"
"1003",1003,"23"
"1004",1004,"23"
"1005",1005,"23"
"1006",1006,"23"
"1007",1007,"23"
"1008",1008,"23"
"1009",1009,"23"
"1010",1010,"23"
"1011",1011,"23"
"1012",1012,"25"
"1013",1013,"25"
"1014",1014,"25"
"1015",1015,"23"
"1016",1016,"0"
"1017",1017,"23"
"1018",1018,"23"
"1019",1019,"0"
"1020",1020,"15"
"1021",1021,"0"
"1022",1022,"50"
"1023",1023,"35"
"1024",1024,"0"
"1025",1025,"23"
"1026",1026,"23"
"1027",1027,"25"
"1028",1028,"15"
"1029",1029,"50"
"1030",1030,"50"
"1031",1031,"40"
"1032",1032,"35"
"1033",1033,"0"
"1034",1034,"35"
"1035",1035,"50"
"1036",1036,"15"
"1037",1037,"27"
"1038",1038,"15"
"1039",1039,"27"
"1040",1040,"15"
"1041",1041,"17"
"1042",1042,"15"
"1043",1043,"15"
"1044",1044,"23"
"1045",1045,"15"
"1046",1046,"15"
"1047",1047,"50"
"1048",1048,"50"
"1049",1049,"23"
"1050",1050,"23"
"1051",1051,"23"
"1052",1052,"50"
"1053",1053,"23"
"1054",1054,"50"
"1055",1055,"50"
"1056",1056,"50"
"1057",1057,"23"
"1058",1058,"23"
"1059",1059,"25"
"1060",1060,"50"
"1061",1061,"50"
"1062",1062,"50"
"1063",1063,"50"
"1064",1064,"42"
"1065",1065,"50"
"1066",1066,"50"
"1067",1067,"10"
"1068",1068,"38"
"1069",1069,"50"
"1070",1070,"50"
"1071",1071,"40"
"1072",1072,"38"
"1073",1073,"38"
"1074",1074,"15"
"1075",1075,"38"
"1076",1076,"23"
"1077",1077,"15"
"1078",1078,"40"
"1079",1079,"23"
"1080",1080,"40"
"1081",1081,"40"
"1082",1082,"29"
"1083",1083,"25"
"1084",1084,"40"
"1085",1085,"25"
"1086",1086,"23"
"1087",1087,"25"
"1088",1088,"40"
"1089",1089,"25"
"1090",1090,"40"
"1091",1091,"29"
"1092",1092,"15"
"1093",1093,"29"
"1094",1094,"48"
"1095",1095,"29"
"1096",1096,"15"
"1097",1097,"29"
"1098",1098,"15"
"1099",1099,"48"
"1100",1100,"29"
"1101",1101,"0"
"1102",1102,"0"
"1103",1103,"40"
"1104",1104,"25"
"1105",1105,"13"
"1106",1106,"10"
"1107",1107,"10"
"1108",1108,"2"
"1109",1109,"2"
"1110",1110,"2"
"1111",1111,"35"
"1112",1112,"35"
"1113",1113,"50"
"1114",1114,"58"
"1115",1115,"0"
"1116",1116,"38"
"1117",1117,"29"
"1118",1118,"29"
"1119",1119,"38"
"1120",1120,"40"
"1121",1121,"38"
"1122",1122,"40"
"1123",1123,"40"
"1124",1124,"25"
"1125",1125,"42"
"1126",1126,"58"
"1127",1127,"58"
"1128",1128,"38"
"1129",1129,"38"
"1130",1130,"38"
"1131",1131,"38"
"1132",1132,"69"
"1133",1133,"69"
"1134",1134,"40"
"1135",1135,"2"
"1136",1136,"69"
"1137",1137,"71"
"1138",1138,"15"
"1139",1139,"40"
"1140",1140,"10"
"1141",1141,"50"
"1142",1142,"50"
"1143",1143,"58"
"1144",1144,"58"
"1145",1145,"42"
"1146",1146,"58"
"1147",1147,"58"
"1148",1148,"69"
"1149",1149,"2"
"1150",1150,"25"
"1151",1151,"73"
"1152",1152,"23"
"1153",1153,"29"
"1154",1154,"23"
"1155",1155,"40"
"1156",1156,"40"
"1157",1157,"38"
"1158",1158,"27"
"1159",1159,"0"
"1160",1160,"73"
"1161",1161,"46"
"1162",1162,"54"
"1163",1163,"54"
"1164",1164,"54"
"1165",1165,"54"
"1166",1166,"73"
"1167",1167,"73"
"1168",1168,"73"
"1169",1169,"73"
"1170",1170,"54"
"1171",1171,"54"
"1172",1172,"73"
"1173",1173,"73"
"1174",1174,"73"
"1175",1175,"73"
"1176",1176,"54"
"1177",1177,"73"
"1178",1178,"73"
"1179",1179,"54"
"1180",1180,"54"
"1181",1181,"73"
"1182",1182,"73"
"1183",1183,"54"
"1184",1184,"73"
"1185",1185,"54"
"1186",1186,"73"
"1187",1187,"73"
"1188",1188,"54"
"1189",1189,"73"
"1190",1190,"73"
"1191",1191,"73"
"1192",1192,"73"
"1193",1193,"54"
"1194",1194,"73"
"1195",1195,"73"
"1196",1196,"73"
"1197",1197,"73"
"1198",1198,"73"
"1199",1199,"54"
"1200",1200,"73"
"1201",1201,"73"
"1202",1202,"73"
"1203",1203,"73"
"1204",1204,"73"
"1205",1205,"73"
"1206",1206,"38"
"1207",1207,"73"
"1208",1208,"54"
"1209",1209,"73"
"1210",1210,"73"
"1211",1211,"54"
"1212",1212,"73"
"1213",1213,"65"
"1214",1214,"100"
"1215",1215,"65"
"1216",1216,"96"
"1217",1217,"65"
"1218",1218,"96"
"1219",1219,"65"
"1220",1220,"69"
"1221",1221,"65"
"1222",1222,"65"
"1223",1223,"96"
"1224",1224,"71"
"1225",1225,"96"
"1226",1226,"83"
"1227",1227,"81"
"1228",1228,"85"
"1229",1229,"83"
"1230",1230,"83"
"1231",1231,"83"
"1232",1232,"83"
"1233",1233,"83"
"1234",1234,"83"
"1235",1235,"71"
"1236",1236,"83"
"1237",1237,"83"
"1238",1238,"85"
"1239",1239,"83"
"1240",1240,"83"
"1241",1241,"83"
"1242",1242,"85"
"1243",1243,"85"
"1244",1244,"83"
"1245",1245,"83"
"1246",1246,"83"
"1247",1247,"83"
"1248",1248,"83"
"1249",1249,"83"
"1250",1250,"96"
"1251",1251,"83"
"1252",1252,"83"
"1253",1253,"83"
"1254",1254,"83"
"1255",1255,"83"
"1256",1256,"85"
"1257",1257,"83"
"1258",1258,"96"
"1259",1259,"85"
"1260",1260,"96"
"1261",1261,"85"
"1262",1262,"96"
"1263",1263,"96"
"1264",1264,"96"
"1265",1265,"83"
"1266",1266,"83"
"1267",1267,"83"
"1268",1268,"83"
"1269",1269,"83"
"1270",1270,"83"
"1271",1271,"83"
"1272",1272,"96"
"1273",1273,"96"
"1274",1274,"96"
"1275",1275,"96"
"1276",1276,"83"
"1277",1277,"96"
"1278",1278,"96"
"1279",1279,"96"
"1280",1280,"83"
"1281",1281,"96"
"1282",1282,"83"
"1283",1283,"96"
"1284",1284,"83"
"1285",1285,"85"
"1286",1286,"83"
"1287",1287,"83"
"1288",1288,"85"
"1289",1289,"100"
"1290",1290,"83"
"1291",1291,"96"
"1292",1292,"85"
"1293",1293,"100"
"1294",1294,"96"
"1295",1295,"96"
"1296",1296,"100"
"1297",1297,"100"
"1298",1298,"96"
"1299",1299,"83"
"1300",1300,"96"
"1301",1301,"96"
"1302",1302,"96"
"1303",1303,"96"
"1304",1304,"96"
"1305",1305,"85"
"1306",1306,"96"
"1307",1307,"96"
"1308",1308,"100"
"1309",1309,"96"
"1310",1310,"96"
"1311",1311,"96"
"1312",1312,"96"
"1313",1313,"96"
"1314",1314,"96"
"1315",1315,"83"
"1316",1316,"96"
"1317",1317,"96"
"1318",1318,"85"
"1319",1319,"96"
"1320",1320,"85"
"1321",1321,"100"
"1322",1322,"96"
"1323",1323,"96"
"1324",1324,"96"
"1325",1325,"96"
"1326",1326,"100"
"1327",1327,"96"
"1328",1328,"96"
"1329",1329,"100"
"1330",1330,"100"
"1331",1331,"96"
"1332",1332,"100"
"1333",1333,"96"
"1334",1334,"96"
"1335",1335,"96"
"1336",1336,"96"
"1337",1337,"96"
"1338",1338,"96"
"1339",1339,"100"
"1340",1340,"96"
"1341",1341,"96"
"1342",1342,"96"
"1343",1343,"96"
"1344",1344,"96"
"1345",1345,"96"
"1346",1346,"96"
"1347",1347,"96"
"1348",1348,"96"
"1349",1349,"100"
"1350",1350,"96"
"1351",1351,"96"
"1352",1352,"100"
"1353",1353,"96"
"1354",1354,"96"
"1355",1355,"100"
"1356",1356,"96"
"1357",1357,"96"
"1358",1358,"96"
"1359",1359,"96"
"1360",1360,"96"
"1361",1361,"100"
"1362",1362,"96"
"1363",1363,"100"
"1364",1364,"96"
"1365",1365,"96"
"1366",1366,"100"
"1367",1367,"96"
"1368",1368,"100"
"1369",1369,"100"
"1370",1370,"100"
"1371",1371,"96"
"1372",1372,"100"
"1373",1373,"96"
"1374",1374,"100"
"1375",1375,"96"
"1376",1376,"96"
"1377",1377,"96"
"1378",1378,"100"
"1379",1379,"96"
"1380",1380,"96"
"1381",1381,"100"
"1382",1382,"100"
"1383",1383,"96"
"1384",1384,"96"
"1385",1385,"100"
"1386",1386,"100"
"1387",1387,"96"
"1388",1388,"100"
"1389",1389,"100"
"1390",1390,"100"
"1391",1391,"100"
"1392",1392,"100"
"1393",1393,"96"
"1394",1394,"100"
"1395",1395,"100"
"1396",1396,"96"
"1397",1397,"100"
"1398",1398,"96"
"1399",1399,"100"
"1400",1400,"100"
"1401",1401,"100"
"1402",1402,"96"
"1403",1403,"100"
"1404",1404,"96"
"1405",1405,"96"
"1406",1406,"96"
"1407",1407,"96"
"1408",1408,"96"
"1409",1409,"96"
"1410",1410,"100"
"1411",1411,"96"
"1412",1412,"96"
"1413",1413,"96"
"1414",1414,"92"
"1415",1415,"100"
"1416",1416,"96"
"1417",1417,"100"
"1418",1418,"96"
"1419",1419,"100"
"1420",1420,"96"
"1421",1421,"96"
"1422",1422,"100"
"1423",1423,"96"
"1424",1424,"96"
"1425",1425,"100"
"1426",1426,"100"
"1427",1427,"96"
"1428",1428,"96"
"1429",1429,"100"
"1430",1430,"100"
"1431",1431,"100"
"1432",1432,"96"
"1433",1433,"96"
"1434",1434,"100"
"1435",1435,"96"
"1436",1436,"96"
"1437",1437,"96"
"1438",1438,"96"
"1439",1439,"96"
"1440",1440,"100"
"1441",1441,"96"
"1442",1442,"96"
"1443",1443,"96"
"1444",1444,"50"
"1445",1445,"100"
"1446",1446,"100"
"1447",1447,"96"
"1448",1448,"100"
"1449",1449,"100"
"1450",1450,"100"
"1451",1451,"96"
"1452",1452,"100"
